log_id,station_id,downtime_start,downtime_end,issue_type,repair_cost
3565,59,"2024-03-27 00:00:00","2024-03-27 01:00:00","Hardware Failure",21663.00
3566,76,"2025-04-09 00:00:00","2025-04-09 03:00:00","Power Issue",25740.00
3567,112,"2025-05-30 00:00:00","2025-05-30 01:00:00","Power Issue",5287.00
3568,54,"2024-07-07 00:00:00","2024-07-07 03:00:00","Power Issue",11939.00
3569,112,"2025-12-24 00:00:00","2025-12-24 05:00:00","Hardware Failure",12046.00
3570,90,"2024-06-28 00:00:00","2024-06-28 03:00:00","Software Error",10566.00
3571,4,"2025-09-19 00:00:00","2025-09-19 03:00:00","Software Error",14070.00
3572,63,"2024-02-25 00:00:00","2024-02-25 05:00:00","Software Error",5182.00
3573,30,"2025-11-06 00:00:00","2025-11-06 08:00:00","Power Issue",17417.00
3574,56,"2024-09-17 00:00:00","2024-09-17 03:00:00","Software Error",8497.00
3575,19,"2024-02-24 00:00:00","2024-02-24 06:00:00","Software Error",20558.00
3576,34,"2024-12-06 00:00:00","2024-12-06 07:00:00","Hardware Failure",17943.00
3577,63,"2025-11-17 00:00:00","2025-11-17 05:00:00","Hardware Failure",15862.00
3578,18,"2025-03-01 00:00:00","2025-03-01 01:00:00","Power Issue",21898.00
3579,98,"2025-03-18 00:00:00","2025-03-18 04:00:00","Hardware Failure",23763.00
3580,40,"2025-09-20 00:00:00","2025-09-20 05:00:00","Power Issue",27329.00
3581,100,"2024-10-31 00:00:00","2024-10-31 06:00:00","Software Error",6513.00
3582,27,"2024-03-12 00:00:00","2024-03-12 02:00:00","Power Issue",27592.00
3583,4,"2024-07-05 00:00:00","2024-07-05 02:00:00","Hardware Failure",19135.00
3584,8,"2024-11-12 00:00:00","2024-11-12 05:00:00","Software Error",17387.00
3585,71,"2024-02-18 00:00:00","2024-02-18 03:00:00","Power Issue",23255.00
3586,32,"2025-11-05 00:00:00","2025-11-05 06:00:00","Hardware Failure",12462.00
3587,24,"2025-04-04 00:00:00","2025-04-04 05:00:00","Hardware Failure",25808.00
3588,53,"2025-04-06 00:00:00","2025-04-06 04:00:00","Hardware Failure",25492.00
3589,85,"2025-07-06 00:00:00","2025-07-06 03:00:00","Power Issue",19967.00
3590,35,"2024-02-28 00:00:00","2024-02-28 03:00:00","Software Error",28163.00
3591,5,"2025-07-20 00:00:00","2025-07-20 05:00:00","Hardware Failure",24506.00
3592,117,"2025-08-12 00:00:00","2025-08-12 08:00:00","Power Issue",11992.00
3593,69,"2024-04-03 00:00:00","2024-04-03 05:00:00","Software Error",22443.00
3594,70,"2025-08-29 00:00:00","2025-08-29 04:00:00","Hardware Failure",22773.00
3595,20,"2025-08-11 00:00:00","2025-08-11 08:00:00","Power Issue",28189.00
3596,67,"2024-06-05 00:00:00","2024-06-05 08:00:00","Hardware Failure",6720.00
3597,102,"2024-08-17 00:00:00","2024-08-17 01:00:00","Power Issue",25859.00
3598,107,"2025-01-15 00:00:00","2025-01-15 04:00:00","Hardware Failure",27560.00
3599,13,"2024-08-26 00:00:00","2024-08-26 01:00:00","Hardware Failure",16369.00
3600,1,"2024-07-24 00:00:00","2024-07-24 07:00:00","Software Error",11301.00
3601,21,"2024-08-13 00:00:00","2024-08-13 08:00:00","Software Error",19418.00
3602,56,"2024-10-11 00:00:00","2024-10-11 03:00:00","Hardware Failure",26446.00
3603,35,"2025-08-12 00:00:00","2025-08-12 03:00:00","Power Issue",16142.00
3604,79,"2025-06-14 00:00:00","2025-06-14 04:00:00","Power Issue",18933.00
3605,2,"2025-04-09 00:00:00","2025-04-09 07:00:00","Hardware Failure",18721.00
3606,79,"2025-05-03 00:00:00","2025-05-03 06:00:00","Software Error",6532.00
3607,106,"2024-03-14 00:00:00","2024-03-14 04:00:00","Software Error",20657.00
3608,36,"2025-12-18 00:00:00","2025-12-18 08:00:00","Power Issue",29068.00
3609,120,"2024-01-25 00:00:00","2024-01-25 05:00:00","Power Issue",22155.00
3610,35,"2024-07-17 00:00:00","2024-07-17 07:00:00","Software Error",25030.00
3611,64,"2024-04-16 00:00:00","2024-04-16 03:00:00","Software Error",21274.00
3612,109,"2025-05-07 00:00:00","2025-05-07 03:00:00","Hardware Failure",20138.00
3613,38,"2024-07-29 00:00:00","2024-07-29 07:00:00","Software Error",18718.00
3614,81,"2024-12-19 00:00:00","2024-12-19 06:00:00","Power Issue",23946.00
3615,94,"2025-07-05 00:00:00","2025-07-05 07:00:00","Software Error",19205.00
3616,23,"2024-12-13 00:00:00","2024-12-13 02:00:00","Power Issue",6195.00
3617,87,"2025-06-18 00:00:00","2025-06-18 03:00:00","Power Issue",28882.00
3618,120,"2024-05-15 00:00:00","2024-05-15 01:00:00","Hardware Failure",14459.00
3619,100,"2025-03-02 00:00:00","2025-03-02 01:00:00","Software Error",28613.00
3620,29,"2025-04-07 00:00:00","2025-04-07 02:00:00","Power Issue",28297.00
3621,44,"2025-01-22 00:00:00","2025-01-22 04:00:00","Power Issue",17948.00
3622,104,"2024-12-10 00:00:00","2024-12-10 07:00:00","Software Error",16796.00
3623,39,"2025-08-25 00:00:00","2025-08-25 07:00:00","Software Error",29339.00
3624,68,"2024-08-24 00:00:00","2024-08-24 08:00:00","Hardware Failure",19159.00
3625,25,"2025-09-30 00:00:00","2025-09-30 05:00:00","Software Error",10447.00
3626,51,"2024-11-18 00:00:00","2024-11-18 07:00:00","Power Issue",25010.00
3627,26,"2025-12-25 00:00:00","2025-12-25 08:00:00","Power Issue",12739.00
3628,28,"2024-11-18 00:00:00","2024-11-18 05:00:00","Hardware Failure",26507.00
3629,112,"2025-08-02 00:00:00","2025-08-02 04:00:00","Power Issue",19076.00
3630,101,"2024-02-03 00:00:00","2024-02-03 04:00:00","Hardware Failure",27592.00
3631,6,"2025-10-05 00:00:00","2025-10-05 06:00:00","Hardware Failure",23885.00
3632,14,"2024-09-30 00:00:00","2024-09-30 03:00:00","Power Issue",29687.00
3633,34,"2025-12-01 00:00:00","2025-12-01 04:00:00","Hardware Failure",21636.00
3634,42,"2025-12-27 00:00:00","2025-12-27 06:00:00","Hardware Failure",29863.00
3635,84,"2024-01-30 00:00:00","2024-01-30 05:00:00","Software Error",11502.00
3636,61,"2025-05-18 00:00:00","2025-05-18 02:00:00","Power Issue",5604.00
3637,83,"2025-10-04 00:00:00","2025-10-04 03:00:00","Hardware Failure",10789.00
3638,101,"2024-12-02 00:00:00","2024-12-02 01:00:00","Power Issue",17117.00
3639,79,"2024-07-01 00:00:00","2024-07-01 04:00:00","Software Error",15596.00
3640,21,"2025-02-07 00:00:00","2025-02-07 07:00:00","Power Issue",17376.00
3641,99,"2025-02-09 00:00:00","2025-02-09 07:00:00","Software Error",8612.00
3642,99,"2024-03-04 00:00:00","2024-03-04 06:00:00","Power Issue",7176.00
3643,43,"2024-05-27 00:00:00","2024-05-27 05:00:00","Hardware Failure",9445.00
3644,113,"2025-05-29 00:00:00","2025-05-29 07:00:00","Software Error",9480.00
3645,106,"2024-07-02 00:00:00","2024-07-02 07:00:00","Software Error",29951.00
3646,14,"2025-07-16 00:00:00","2025-07-16 07:00:00","Hardware Failure",8933.00
3647,117,"2025-01-16 00:00:00","2025-01-16 08:00:00","Hardware Failure",11061.00
3648,37,"2025-07-08 00:00:00","2025-07-08 05:00:00","Power Issue",9671.00
3649,105,"2025-11-21 00:00:00","2025-11-21 05:00:00","Hardware Failure",21303.00
3650,24,"2025-11-26 00:00:00","2025-11-26 04:00:00","Software Error",19678.00
3651,65,"2024-10-14 00:00:00","2024-10-14 08:00:00","Hardware Failure",12384.00
3652,60,"2025-10-13 00:00:00","2025-10-13 01:00:00","Hardware Failure",8391.00
3653,84,"2024-09-28 00:00:00","2024-09-28 04:00:00","Hardware Failure",17399.00
3654,32,"2024-12-23 00:00:00","2024-12-23 01:00:00","Power Issue",7623.00
3655,34,"2025-11-08 00:00:00","2025-11-08 04:00:00","Power Issue",22738.00
3656,16,"2025-03-18 00:00:00","2025-03-18 05:00:00","Software Error",29383.00
3657,2,"2024-10-31 00:00:00","2024-10-31 08:00:00","Power Issue",18770.00
3658,83,"2024-09-16 00:00:00","2024-09-16 08:00:00","Software Error",26344.00
3659,50,"2025-08-08 00:00:00","2025-08-08 01:00:00","Software Error",9170.00
3660,19,"2025-12-01 00:00:00","2025-12-01 06:00:00","Power Issue",10772.00
3661,1,"2024-03-05 00:00:00","2024-03-05 06:00:00","Hardware Failure",18403.00
3662,108,"2025-07-10 00:00:00","2025-07-10 03:00:00","Software Error",25779.00
3663,89,"2025-01-04 00:00:00","2025-01-04 01:00:00","Software Error",7360.00
3664,97,"2024-04-05 00:00:00","2024-04-05 06:00:00","Software Error",11887.00
3665,90,"2025-09-22 00:00:00","2025-09-22 08:00:00","Software Error",7190.00
3666,46,"2024-07-09 00:00:00","2024-07-09 02:00:00","Hardware Failure",26018.00
3667,2,"2024-05-05 00:00:00","2024-05-05 01:00:00","Software Error",26398.00
3668,2,"2025-11-06 00:00:00","2025-11-06 04:00:00","Power Issue",24670.00
3669,76,"2024-03-15 00:00:00","2024-03-15 04:00:00","Hardware Failure",11385.00
3670,90,"2025-10-15 00:00:00","2025-10-15 07:00:00","Power Issue",14951.00
3671,65,"2024-02-18 00:00:00","2024-02-18 04:00:00","Software Error",15588.00
3672,75,"2024-03-18 00:00:00","2024-03-18 04:00:00","Power Issue",16272.00
3673,71,"2025-02-13 00:00:00","2025-02-13 06:00:00","Software Error",10442.00
3674,116,"2024-01-06 00:00:00","2024-01-06 06:00:00","Software Error",7493.00
3675,74,"2025-07-01 00:00:00","2025-07-01 08:00:00","Hardware Failure",18171.00
3676,62,"2025-06-16 00:00:00","2025-06-16 07:00:00","Software Error",17165.00
3677,59,"2024-10-08 00:00:00","2024-10-08 05:00:00","Software Error",5174.00
3678,118,"2025-07-23 00:00:00","2025-07-23 03:00:00","Hardware Failure",11438.00
3679,119,"2025-10-25 00:00:00","2025-10-25 06:00:00","Power Issue",26701.00
3680,12,"2024-03-26 00:00:00","2024-03-26 05:00:00","Power Issue",20723.00
3681,58,"2024-10-28 00:00:00","2024-10-28 02:00:00","Hardware Failure",27193.00
3682,114,"2025-04-09 00:00:00","2025-04-09 06:00:00","Software Error",14605.00
3683,95,"2024-01-16 00:00:00","2024-01-16 06:00:00","Hardware Failure",23372.00
3684,63,"2025-07-12 00:00:00","2025-07-12 01:00:00","Software Error",12975.00
3685,74,"2024-10-21 00:00:00","2024-10-21 02:00:00","Hardware Failure",22187.00
3686,111,"2025-05-31 00:00:00","2025-05-31 06:00:00","Power Issue",16267.00
3687,25,"2024-05-01 00:00:00","2024-05-01 05:00:00","Power Issue",28846.00
3688,108,"2025-03-02 00:00:00","2025-03-02 06:00:00","Hardware Failure",24835.00
3689,116,"2025-10-26 00:00:00","2025-10-26 02:00:00","Hardware Failure",27445.00
3690,53,"2024-11-03 00:00:00","2024-11-03 03:00:00","Software Error",23004.00
3691,43,"2025-05-10 00:00:00","2025-05-10 01:00:00","Power Issue",17922.00
3692,40,"2024-08-22 00:00:00","2024-08-22 01:00:00","Power Issue",6086.00
3693,55,"2025-11-06 00:00:00","2025-11-06 05:00:00","Hardware Failure",14753.00
3694,60,"2024-02-18 00:00:00","2024-02-18 02:00:00","Power Issue",12589.00
3695,15,"2025-04-03 00:00:00","2025-04-03 08:00:00","Power Issue",19389.00
3696,86,"2024-08-14 00:00:00","2024-08-14 05:00:00","Software Error",17612.00
3697,21,"2024-05-01 00:00:00","2024-05-01 08:00:00","Hardware Failure",8830.00
3698,113,"2025-08-12 00:00:00","2025-08-12 02:00:00","Hardware Failure",17710.00
3699,26,"2025-02-24 00:00:00","2025-02-24 08:00:00","Hardware Failure",6138.00
3700,82,"2024-06-05 00:00:00","2024-06-05 02:00:00","Power Issue",28096.00
3701,110,"2024-10-27 00:00:00","2024-10-27 05:00:00","Software Error",7947.00
3702,20,"2025-01-02 00:00:00","2025-01-02 07:00:00","Power Issue",7544.00
3703,50,"2024-03-27 00:00:00","2024-03-27 01:00:00","Power Issue",21139.00
3704,36,"2025-03-22 00:00:00","2025-03-22 01:00:00","Software Error",20579.00
3705,62,"2024-02-14 00:00:00","2024-02-14 07:00:00","Power Issue",22936.00
3706,105,"2024-11-10 00:00:00","2024-11-10 01:00:00","Hardware Failure",19957.00
3707,99,"2024-07-04 00:00:00","2024-07-04 08:00:00","Hardware Failure",24381.00
3708,4,"2024-01-15 00:00:00","2024-01-15 07:00:00","Hardware Failure",18022.00
3709,45,"2025-11-26 00:00:00","2025-11-26 04:00:00","Hardware Failure",28518.00
3710,103,"2025-10-02 00:00:00","2025-10-02 05:00:00","Power Issue",19153.00
3711,15,"2024-04-05 00:00:00","2024-04-05 03:00:00","Software Error",25393.00
3712,72,"2024-03-13 00:00:00","2024-03-13 01:00:00","Software Error",10081.00
3713,47,"2025-03-12 00:00:00","2025-03-12 03:00:00","Hardware Failure",13013.00
3714,62,"2024-03-19 00:00:00","2024-03-19 02:00:00","Software Error",9830.00
3715,59,"2024-02-29 00:00:00","2024-02-29 06:00:00","Power Issue",19721.00
3716,60,"2025-01-01 00:00:00","2025-01-01 01:00:00","Software Error",5833.00
3717,77,"2024-09-10 00:00:00","2024-09-10 03:00:00","Power Issue",11226.00
3718,100,"2024-08-02 00:00:00","2024-08-02 04:00:00","Software Error",6539.00
3719,68,"2024-02-25 00:00:00","2024-02-25 06:00:00","Hardware Failure",27145.00
3720,78,"2025-06-20 00:00:00","2025-06-20 08:00:00","Software Error",22681.00
3721,30,"2025-06-25 00:00:00","2025-06-25 07:00:00","Power Issue",8273.00
3722,92,"2025-11-06 00:00:00","2025-11-06 02:00:00","Software Error",9023.00
3723,33,"2025-09-08 00:00:00","2025-09-08 08:00:00","Software Error",20400.00
3724,90,"2025-05-26 00:00:00","2025-05-26 08:00:00","Software Error",15605.00
3725,51,"2025-03-09 00:00:00","2025-03-09 02:00:00","Software Error",14905.00
3726,73,"2025-10-19 00:00:00","2025-10-19 01:00:00","Power Issue",20787.00
3727,26,"2025-02-15 00:00:00","2025-02-15 07:00:00","Software Error",25864.00
3728,79,"2024-09-12 00:00:00","2024-09-12 06:00:00","Hardware Failure",25086.00
3729,50,"2024-12-30 00:00:00","2024-12-30 03:00:00","Software Error",15857.00
3730,35,"2024-04-30 00:00:00","2024-04-30 08:00:00","Hardware Failure",22892.00
3731,43,"2025-03-06 00:00:00","2025-03-06 02:00:00","Software Error",22366.00
3732,4,"2025-06-26 00:00:00","2025-06-26 08:00:00","Power Issue",13318.00
3733,106,"2025-11-19 00:00:00","2025-11-19 02:00:00","Power Issue",11529.00
3734,78,"2024-06-23 00:00:00","2024-06-23 08:00:00","Hardware Failure",19957.00
3735,40,"2024-07-18 00:00:00","2024-07-18 05:00:00","Software Error",29109.00
3736,1,"2025-08-20 00:00:00","2025-08-20 04:00:00","Hardware Failure",17661.00
3737,78,"2024-04-18 00:00:00","2024-04-18 04:00:00","Software Error",14464.00
3738,48,"2024-11-19 00:00:00","2024-11-19 04:00:00","Software Error",14013.00
3739,1,"2025-11-20 00:00:00","2025-11-20 02:00:00","Power Issue",23239.00
3740,100,"2025-05-04 00:00:00","2025-05-04 08:00:00","Power Issue",8975.00
3741,86,"2024-05-23 00:00:00","2024-05-23 08:00:00","Hardware Failure",26454.00
3742,23,"2024-07-04 00:00:00","2024-07-04 05:00:00","Software Error",13270.00
3743,84,"2024-08-23 00:00:00","2024-08-23 03:00:00","Power Issue",23109.00
3744,14,"2024-10-19 00:00:00","2024-10-19 07:00:00","Hardware Failure",24189.00
3745,4,"2024-04-16 00:00:00","2024-04-16 01:00:00","Power Issue",11573.00
3746,95,"2024-12-23 00:00:00","2024-12-23 04:00:00","Software Error",13638.00
3747,28,"2024-12-16 00:00:00","2024-12-16 01:00:00","Power Issue",23816.00
3748,82,"2024-10-15 00:00:00","2024-10-15 04:00:00","Hardware Failure",8948.00
3749,98,"2025-06-13 00:00:00","2025-06-13 04:00:00","Hardware Failure",17426.00
3750,48,"2024-03-29 00:00:00","2024-03-29 03:00:00","Power Issue",14759.00
3751,36,"2025-08-18 00:00:00","2025-08-18 06:00:00","Hardware Failure",23583.00
3752,58,"2025-02-07 00:00:00","2025-02-07 07:00:00","Power Issue",27708.00
3753,35,"2025-11-02 00:00:00","2025-11-02 04:00:00","Software Error",25413.00
3754,41,"2024-05-24 00:00:00","2024-05-24 04:00:00","Software Error",28844.00
3755,2,"2024-10-31 00:00:00","2024-10-31 01:00:00","Software Error",18331.00
3756,66,"2024-08-23 00:00:00","2024-08-23 01:00:00","Software Error",21662.00
3757,101,"2025-02-09 00:00:00","2025-02-09 01:00:00","Power Issue",17258.00
3758,50,"2025-03-15 00:00:00","2025-03-15 01:00:00","Software Error",9625.00
3759,25,"2025-02-25 00:00:00","2025-02-25 03:00:00","Power Issue",23534.00
3760,107,"2024-08-20 00:00:00","2024-08-20 06:00:00","Software Error",26988.00
3761,31,"2025-07-14 00:00:00","2025-07-14 03:00:00","Power Issue",10695.00
3762,111,"2025-12-10 00:00:00","2025-12-10 08:00:00","Software Error",21123.00
3763,23,"2024-01-20 00:00:00","2024-01-20 01:00:00","Software Error",16305.00
3764,35,"2024-06-08 00:00:00","2024-06-08 03:00:00","Hardware Failure",21486.00
3765,92,"2024-08-04 00:00:00","2024-08-04 07:00:00","Software Error",16041.00
3766,10,"2024-06-19 00:00:00","2024-06-19 06:00:00","Software Error",9961.00
3767,32,"2025-05-28 00:00:00","2025-05-28 03:00:00","Software Error",27245.00
3768,76,"2024-06-22 00:00:00","2024-06-22 02:00:00","Power Issue",8933.00
3769,104,"2024-08-29 00:00:00","2024-08-29 06:00:00","Software Error",26601.00
3770,56,"2024-10-24 00:00:00","2024-10-24 02:00:00","Software Error",25556.00
3771,46,"2024-10-04 00:00:00","2024-10-04 08:00:00","Hardware Failure",11208.00
3772,53,"2025-11-05 00:00:00","2025-11-05 05:00:00","Power Issue",28569.00
3773,30,"2025-12-26 00:00:00","2025-12-26 02:00:00","Hardware Failure",23090.00
3774,105,"2025-05-20 00:00:00","2025-05-20 05:00:00","Hardware Failure",22071.00
3775,101,"2025-02-16 00:00:00","2025-02-16 02:00:00","Software Error",6579.00
3776,54,"2024-05-10 00:00:00","2024-05-10 05:00:00","Hardware Failure",7341.00
3777,20,"2024-07-06 00:00:00","2024-07-06 05:00:00","Software Error",22350.00
3778,120,"2024-08-12 00:00:00","2024-08-12 06:00:00","Software Error",11427.00
3779,74,"2025-12-12 00:00:00","2025-12-12 06:00:00","Power Issue",20283.00
3780,69,"2025-05-29 00:00:00","2025-05-29 04:00:00","Power Issue",10390.00
3781,45,"2025-07-19 00:00:00","2025-07-19 07:00:00","Power Issue",19881.00
3782,54,"2024-03-09 00:00:00","2024-03-09 05:00:00","Software Error",24350.00
3783,94,"2024-06-02 00:00:00","2024-06-02 05:00:00","Power Issue",6175.00
3784,110,"2025-11-02 00:00:00","2025-11-02 04:00:00","Hardware Failure",19408.00
3785,37,"2024-12-19 00:00:00","2024-12-19 01:00:00","Power Issue",7466.00
3786,49,"2024-10-26 00:00:00","2024-10-26 07:00:00","Power Issue",8076.00
3787,119,"2024-07-13 00:00:00","2024-07-13 07:00:00","Power Issue",5951.00
3788,34,"2024-04-15 00:00:00","2024-04-15 02:00:00","Software Error",17364.00
3789,68,"2024-11-04 00:00:00","2024-11-04 03:00:00","Hardware Failure",11807.00
3790,75,"2024-10-29 00:00:00","2024-10-29 04:00:00","Power Issue",22298.00
3791,79,"2025-08-24 00:00:00","2025-08-24 01:00:00","Power Issue",16684.00
3792,84,"2024-04-22 00:00:00","2024-04-22 05:00:00","Hardware Failure",29407.00
3793,91,"2024-11-28 00:00:00","2024-11-28 04:00:00","Power Issue",18275.00
3794,38,"2025-02-28 00:00:00","2025-02-28 08:00:00","Software Error",7809.00
3795,6,"2025-02-06 00:00:00","2025-02-06 05:00:00","Power Issue",14398.00
3796,59,"2024-11-19 00:00:00","2024-11-19 03:00:00","Hardware Failure",15975.00
3797,85,"2024-01-20 00:00:00","2024-01-20 06:00:00","Power Issue",22352.00
3798,2,"2025-03-19 00:00:00","2025-03-19 03:00:00","Power Issue",20543.00
3799,92,"2024-01-05 00:00:00","2024-01-05 04:00:00","Power Issue",6943.00
3800,38,"2025-01-23 00:00:00","2025-01-23 01:00:00","Hardware Failure",11789.00
3801,74,"2024-09-27 00:00:00","2024-09-27 07:00:00","Hardware Failure",29697.00
3802,34,"2025-04-13 00:00:00","2025-04-13 03:00:00","Hardware Failure",20507.00
3803,24,"2024-01-16 00:00:00","2024-01-16 08:00:00","Power Issue",11684.00
3804,72,"2024-04-15 00:00:00","2024-04-15 07:00:00","Power Issue",11793.00
3805,31,"2025-03-23 00:00:00","2025-03-23 01:00:00","Hardware Failure",14323.00
3806,91,"2024-06-30 00:00:00","2024-06-30 07:00:00","Hardware Failure",25449.00
3807,55,"2025-10-09 00:00:00","2025-10-09 02:00:00","Software Error",29467.00
3808,100,"2024-08-05 00:00:00","2024-08-05 07:00:00","Power Issue",20265.00
3809,47,"2025-08-27 00:00:00","2025-08-27 01:00:00","Power Issue",8078.00
3810,55,"2024-11-25 00:00:00","2024-11-25 06:00:00","Hardware Failure",17743.00
3811,94,"2024-06-30 00:00:00","2024-06-30 04:00:00","Power Issue",9962.00
3812,90,"2025-12-31 00:00:00","2025-12-31 01:00:00","Software Error",21720.00
3813,92,"2025-06-19 00:00:00","2025-06-19 07:00:00","Software Error",12041.00
3814,59,"2024-09-23 00:00:00","2024-09-23 06:00:00","Power Issue",14981.00
3815,26,"2024-02-15 00:00:00","2024-02-15 05:00:00","Power Issue",7327.00
3816,25,"2025-03-13 00:00:00","2025-03-13 07:00:00","Software Error",20147.00
3817,104,"2024-06-09 00:00:00","2024-06-09 03:00:00","Power Issue",18706.00
3818,117,"2024-12-26 00:00:00","2024-12-26 02:00:00","Hardware Failure",25681.00
3819,93,"2024-03-01 00:00:00","2024-03-01 04:00:00","Hardware Failure",5212.00
3820,99,"2024-02-11 00:00:00","2024-02-11 07:00:00","Software Error",12725.00
3821,38,"2024-02-01 00:00:00","2024-02-01 05:00:00","Software Error",28511.00
3822,94,"2024-09-13 00:00:00","2024-09-13 08:00:00","Power Issue",27061.00
3823,107,"2025-01-13 00:00:00","2025-01-13 01:00:00","Hardware Failure",29308.00
3824,76,"2025-08-03 00:00:00","2025-08-03 08:00:00","Software Error",29080.00
3825,45,"2024-11-30 00:00:00","2024-11-30 06:00:00","Power Issue",8926.00
3826,2,"2025-03-30 00:00:00","2025-03-30 07:00:00","Power Issue",15811.00
3827,37,"2024-11-24 00:00:00","2024-11-24 01:00:00","Software Error",14352.00
3828,68,"2025-12-08 00:00:00","2025-12-08 02:00:00","Software Error",23056.00
3829,8,"2025-09-10 00:00:00","2025-09-10 03:00:00","Software Error",28939.00
3830,24,"2025-02-05 00:00:00","2025-02-05 02:00:00","Power Issue",19222.00
3831,66,"2025-05-22 00:00:00","2025-05-22 04:00:00","Hardware Failure",21217.00
3832,42,"2024-04-05 00:00:00","2024-04-05 01:00:00","Hardware Failure",11006.00
3833,83,"2025-12-25 00:00:00","2025-12-25 01:00:00","Power Issue",17450.00
3834,45,"2025-03-27 00:00:00","2025-03-27 03:00:00","Power Issue",28217.00
3835,65,"2024-05-08 00:00:00","2024-05-08 03:00:00","Power Issue",27862.00
3836,88,"2025-08-25 00:00:00","2025-08-25 07:00:00","Power Issue",29639.00
3837,28,"2024-04-15 00:00:00","2024-04-15 05:00:00","Software Error",24606.00
3838,112,"2024-03-13 00:00:00","2024-03-13 04:00:00","Power Issue",16938.00
3839,105,"2024-10-13 00:00:00","2024-10-13 07:00:00","Hardware Failure",19184.00
3840,49,"2024-06-14 00:00:00","2024-06-14 06:00:00","Power Issue",20303.00
3841,21,"2024-01-09 00:00:00","2024-01-09 06:00:00","Hardware Failure",14135.00
3842,120,"2024-01-22 00:00:00","2024-01-22 05:00:00","Power Issue",6982.00
3843,45,"2025-09-05 00:00:00","2025-09-05 04:00:00","Hardware Failure",22666.00
3844,65,"2024-07-10 00:00:00","2024-07-10 02:00:00","Power Issue",29324.00
3845,42,"2024-03-25 00:00:00","2024-03-25 07:00:00","Power Issue",9950.00
3846,17,"2024-02-24 00:00:00","2024-02-24 06:00:00","Software Error",21599.00
3847,110,"2024-04-04 00:00:00","2024-04-04 04:00:00","Software Error",15980.00
3848,58,"2024-10-14 00:00:00","2024-10-14 08:00:00","Power Issue",22280.00
3849,113,"2024-01-23 00:00:00","2024-01-23 01:00:00","Software Error",29061.00
3850,92,"2025-02-05 00:00:00","2025-02-05 06:00:00","Hardware Failure",7862.00
3851,83,"2025-11-18 00:00:00","2025-11-18 06:00:00","Power Issue",27706.00
3852,25,"2024-03-25 00:00:00","2024-03-25 04:00:00","Power Issue",26792.00
3853,95,"2024-01-07 00:00:00","2024-01-07 05:00:00","Hardware Failure",26771.00
3854,46,"2025-04-21 00:00:00","2025-04-21 04:00:00","Software Error",16393.00
3855,101,"2024-11-05 00:00:00","2024-11-05 07:00:00","Power Issue",26407.00
3856,64,"2025-07-05 00:00:00","2025-07-05 04:00:00","Hardware Failure",6696.00
3857,82,"2024-05-19 00:00:00","2024-05-19 08:00:00","Software Error",9299.00
3858,5,"2025-12-05 00:00:00","2025-12-05 07:00:00","Power Issue",8234.00
3859,101,"2025-05-28 00:00:00","2025-05-28 07:00:00","Software Error",7898.00
3860,91,"2024-01-17 00:00:00","2024-01-17 05:00:00","Software Error",28089.00
3861,69,"2025-01-08 00:00:00","2025-01-08 02:00:00","Hardware Failure",26096.00
3862,26,"2024-01-22 00:00:00","2024-01-22 06:00:00","Software Error",20857.00
3863,71,"2024-03-27 00:00:00","2024-03-27 05:00:00","Software Error",18980.00
3864,105,"2024-12-23 00:00:00","2024-12-23 05:00:00","Power Issue",12670.00
3865,74,"2025-09-25 00:00:00","2025-09-25 07:00:00","Power Issue",19652.00
3866,68,"2024-06-23 00:00:00","2024-06-23 05:00:00","Software Error",8614.00
3867,8,"2024-11-17 00:00:00","2024-11-17 06:00:00","Hardware Failure",16142.00
3868,75,"2025-02-09 00:00:00","2025-02-09 08:00:00","Software Error",18426.00
3869,95,"2025-09-16 00:00:00","2025-09-16 07:00:00","Hardware Failure",8645.00
3870,16,"2025-06-30 00:00:00","2025-06-30 05:00:00","Power Issue",22196.00
3871,8,"2024-06-25 00:00:00","2024-06-25 08:00:00","Power Issue",21743.00
3872,8,"2025-02-12 00:00:00","2025-02-12 03:00:00","Power Issue",14196.00
3873,15,"2024-11-16 00:00:00","2024-11-16 06:00:00","Software Error",26199.00
3874,85,"2025-02-08 00:00:00","2025-02-08 02:00:00","Software Error",17601.00
3875,40,"2025-04-01 00:00:00","2025-04-01 03:00:00","Power Issue",6233.00
3876,31,"2024-11-11 00:00:00","2024-11-11 06:00:00","Hardware Failure",6066.00
3877,66,"2024-02-16 00:00:00","2024-02-16 08:00:00","Software Error",24901.00
3878,24,"2024-01-19 00:00:00","2024-01-19 02:00:00","Software Error",6047.00
3879,41,"2024-04-14 00:00:00","2024-04-14 06:00:00","Power Issue",12387.00
3880,88,"2024-08-13 00:00:00","2024-08-13 03:00:00","Hardware Failure",24005.00
3881,15,"2024-05-20 00:00:00","2024-05-20 06:00:00","Power Issue",28770.00
3882,91,"2024-01-27 00:00:00","2024-01-27 07:00:00","Hardware Failure",16860.00
3883,37,"2024-11-06 00:00:00","2024-11-06 03:00:00","Software Error",16906.00
3884,59,"2025-05-04 00:00:00","2025-05-04 03:00:00","Hardware Failure",23302.00
3885,57,"2024-06-06 00:00:00","2024-06-06 07:00:00","Power Issue",5168.00
3886,99,"2024-05-05 00:00:00","2024-05-05 07:00:00","Power Issue",17297.00
3887,60,"2024-08-17 00:00:00","2024-08-17 02:00:00","Power Issue",9071.00
