session_id,station_id,customer_id,start_time,end_time,energy_consumed_kwh,charging_duration_minutes,price_per_kwh,total_revenue,payment_mode,charger_id
24337,14,19183,"2025-09-28 19:00:00","2025-09-28 20:22:00",59.71,82,75.00,8956.50,Card,114
24338,59,20321,"2024-10-09 13:00:00","2024-10-09 13:26:00",58.57,26,54.00,6325.56,UPI,462
24339,38,22917,"2025-09-15 07:00:00","2025-09-15 07:44:00",48.59,44,66.00,6413.88,Card,314
24340,94,926,"2024-11-20 13:00:00","2024-11-20 13:52:00",34.21,52,75.00,5131.50,UPI,744
24341,16,6477,"2025-09-18 07:00:00","2025-09-18 08:03:00",35.30,63,66.00,4659.60,UPI,126
24342,29,1840,"2024-01-02 19:00:00","2024-01-02 20:11:00",22.86,71,75.00,3429.00,Wallet,234
24343,71,2344,"2025-11-29 06:00:00","2025-11-29 07:22:00",31.64,82,66.00,4176.48,Card,560
24344,102,12658,"2024-01-31 08:00:00","2024-01-31 09:23:00",31.57,83,75.00,4735.50,Card,812
24345,29,8220,"2024-10-15 21:00:00","2024-10-15 22:18:00",11.80,78,75.00,1770.00,UPI,240
24346,99,7398,"2024-06-04 11:00:00","2024-06-04 12:19:00",32.66,79,54.00,3527.28,Wallet,784
24347,107,20476,"2025-11-01 10:00:00","2025-11-01 11:20:00",33.99,80,60.00,4078.80,Card,848
24348,58,17480,"2024-07-06 20:00:00","2024-07-06 20:57:00",43.29,57,75.00,6493.50,Wallet,460
24349,38,8838,"2025-10-15 06:00:00","2025-10-15 06:20:00",35.82,20,66.00,4728.24,Card,312
24350,97,19557,"2025-04-02 21:00:00","2025-04-02 21:49:00",53.08,49,60.00,6369.60,UPI,762
24351,63,11049,"2024-07-01 06:00:00","2024-07-01 07:03:00",28.38,63,75.00,4257.00,UPI,495
24352,86,5218,"2025-04-15 22:00:00","2025-04-15 22:24:00",30.49,24,54.00,3292.92,Wallet,673
24353,98,7677,"2025-11-23 18:00:00","2025-11-23 18:55:00",38.57,55,60.00,4628.40,Card,773
24354,96,20862,"2024-07-01 15:00:00","2024-07-01 15:26:00",20.14,26,66.00,2658.48,UPI,754
24355,71,22919,"2025-03-07 16:00:00","2025-03-07 16:34:00",29.67,34,75.00,4450.50,UPI,560
24356,10,15163,"2025-06-14 14:00:00","2025-06-14 14:39:00",44.31,39,60.00,5317.20,Wallet,76
24357,74,3402,"2025-08-28 18:00:00","2025-08-28 18:33:00",30.59,33,60.00,3670.80,Card,577
24358,54,545,"2024-09-22 22:00:00","2024-09-22 22:43:00",55.33,43,54.00,5975.64,UPI,433
24359,65,9859,"2024-08-15 16:00:00","2024-08-15 17:14:00",40.77,74,75.00,6115.50,Wallet,513
24360,47,7620,"2024-02-28 11:00:00","2024-02-28 11:51:00",17.69,51,60.00,2122.80,UPI,375
24361,74,3602,"2024-01-04 20:00:00","2024-01-04 20:40:00",34.37,40,75.00,5155.50,Wallet,581
24362,70,19090,"2024-04-03 21:00:00","2024-04-03 21:35:00",48.24,35,75.00,7236.00,UPI,548
24363,4,12314,"2025-05-25 15:00:00","2025-05-25 16:17:00",42.17,77,66.00,5566.44,Wallet,24
24364,32,10345,"2024-09-28 09:00:00","2024-09-28 09:46:00",54.26,46,66.00,7162.32,Card,264
24365,76,19685,"2025-03-15 16:00:00","2025-03-15 17:05:00",47.50,65,60.00,5700.00,UPI,595
24366,34,1543,"2024-07-06 07:00:00","2024-07-06 07:52:00",13.08,52,66.00,1726.56,Wallet,280
24367,54,9236,"2025-09-23 21:00:00","2025-09-23 22:22:00",15.63,82,66.00,2063.16,Card,431
24368,18,4493,"2025-11-22 09:00:00","2025-11-22 09:24:00",42.49,24,75.00,6373.50,UPI,147
24369,52,17185,"2024-10-10 12:00:00","2024-10-10 13:30:00",21.92,90,75.00,3288.00,Wallet,421
24370,107,18051,"2024-02-09 16:00:00","2024-02-09 16:49:00",39.39,49,60.00,4726.80,Wallet,848
24371,53,9501,"2024-06-19 19:00:00","2024-06-19 20:22:00",49.61,82,60.00,5953.20,UPI,427
24372,63,23815,"2025-01-16 14:00:00","2025-01-16 14:20:00",38.85,20,66.00,5128.20,UPI,495
24373,110,9369,"2025-07-27 15:00:00","2025-07-27 16:07:00",30.77,67,54.00,3323.16,Card,866
24374,107,23844,"2025-05-22 19:00:00","2025-05-22 19:21:00",42.31,21,60.00,5077.20,Wallet,845
24375,78,13915,"2024-04-23 13:00:00","2024-04-23 14:24:00",17.18,84,66.00,2267.76,Card,609
24376,102,22416,"2025-03-11 08:00:00","2025-03-11 08:34:00",46.16,34,75.00,6924.00,UPI,810
24377,68,24229,"2024-05-04 14:00:00","2024-05-04 14:48:00",44.85,48,60.00,5382.00,UPI,529
24378,2,8258,"2024-05-23 19:00:00","2024-05-23 19:31:00",35.72,31,54.00,3857.76,Unknown,7
24379,37,14370,"2024-12-25 07:00:00","2024-12-25 08:21:00",23.94,81,60.00,2872.80,Card,303
24380,80,15763,"2025-09-17 15:00:00","2025-09-17 15:44:00",49.88,44,60.00,5985.60,UPI,629
24381,79,9211,"2025-03-27 10:00:00","2025-03-27 10:36:00",35.53,36,75.00,5329.50,Wallet,613
24382,42,6360,"2025-02-06 12:00:00","2025-02-06 13:00:00",12.96,60,60.00,1555.20,Card,338
24383,2,12211,"2025-06-28 08:00:00","2025-06-28 09:22:00",55.93,82,75.00,8389.50,Card,6
24384,108,11779,"2025-08-12 18:00:00","2025-08-12 19:25:00",48.39,85,66.00,6387.48,UPI,851
24385,54,16182,"2024-11-20 12:00:00","2024-11-20 13:06:00",39.24,66,60.00,4708.80,Card,439
24386,83,5443,"2025-04-22 22:00:00","2025-04-22 23:29:00",31.84,89,54.00,3438.72,Card,660
24387,113,17722,"2025-10-21 08:00:00","2025-10-21 08:42:00",57.99,42,60.00,6958.80,Card,887
24388,78,23153,"2024-08-27 19:00:00","2024-08-27 19:58:00",48.75,58,54.00,5265.00,Card,610
24389,75,10462,"2025-08-23 16:00:00","2025-08-23 17:16:00",36.75,76,66.00,4851.00,Wallet,593
24390,20,13977,"2025-02-23 16:00:00","2025-02-23 16:38:00",42.66,38,54.00,4607.28,Wallet,158
24391,37,13916,"2025-09-17 06:00:00","2025-09-17 06:49:00",24.04,49,60.00,2884.80,UPI,306
24392,116,1516,"2025-10-12 16:00:00","2025-10-12 16:52:00",19.79,52,54.00,2137.32,Wallet,914
24393,105,18399,"2024-02-24 07:00:00","2024-02-24 08:03:00",23.67,63,60.00,2840.40,Card,830
24394,97,6791,"2024-07-21 16:00:00","2024-07-21 17:10:00",24.66,70,75.00,3699.00,UPI,761
24395,35,2975,"2025-01-20 20:00:00","2025-01-20 21:11:00",46.99,71,75.00,7048.50,Card,286
24396,102,23947,"2024-05-21 09:00:00","2024-05-21 09:22:00",17.00,22,60.00,2040.00,Card,812
24397,92,8329,"2025-12-18 12:00:00","2025-12-18 12:44:00",48.88,44,75.00,7332.00,Card,731
24398,113,23527,"2024-06-25 07:00:00","2024-06-25 07:47:00",36.17,47,54.00,3906.36,Wallet,887
24399,11,7921,"2025-08-27 08:00:00","2025-08-27 09:00:00",29.23,60,75.00,4384.50,Card,81
24400,65,1759,"2025-04-23 19:00:00","2025-04-23 19:41:00",25.02,41,66.00,3302.64,UPI,518
24401,88,23364,"2024-10-13 14:00:00","2024-10-13 14:58:00",35.66,58,60.00,4279.20,Wallet,697
24402,56,13711,"2024-12-29 14:00:00","2024-12-29 14:52:00",25.88,52,60.00,3105.60,Card,446
24403,15,9234,"2024-10-24 15:00:00","2024-10-24 16:02:00",31.47,62,60.00,3776.40,Wallet,122
24404,91,23190,"2024-06-23 08:00:00","2024-06-23 09:26:00",46.95,86,75.00,7042.50,UPI,725
24405,110,11792,"2024-08-20 22:00:00","2024-08-20 22:50:00",41.30,50,75.00,6195.00,Wallet,867
24406,106,23163,"2024-02-21 20:00:00","2024-02-21 21:27:00",47.40,87,54.00,5119.20,Wallet,842
24407,80,13498,"2025-02-02 07:00:00","2025-02-02 07:45:00",45.65,45,66.00,6025.80,Wallet,631
24408,111,20386,"2024-11-10 08:00:00","2024-11-10 09:09:00",50.75,69,75.00,7612.50,UPI,874
24409,64,9991,"2025-06-26 13:00:00","2025-06-26 13:50:00",20.08,50,75.00,3012.00,Card,508
24410,13,22653,"2025-12-21 10:00:00","2025-12-21 11:22:00",59.76,82,75.00,8964.00,Card,108
24411,11,22899,"2024-11-07 15:00:00","2024-11-07 15:26:00",33.79,26,54.00,3649.32,Wallet,85
24412,72,18942,"2025-02-10 17:00:00","2025-02-10 17:20:00",45.91,20,66.00,6060.12,UPI,565
24413,25,11174,"2024-09-11 13:00:00","2024-09-11 14:23:00",43.89,83,66.00,5793.48,Card,206
24414,20,17006,"2025-03-12 12:00:00","2025-03-12 13:25:00",38.31,85,54.00,4137.48,UPI,157
24415,96,21657,"2024-06-13 16:00:00","2024-06-13 16:31:00",59.79,31,60.00,7174.80,Wallet,755
24416,88,22245,"2025-01-03 15:00:00","2025-01-03 15:24:00",20.87,24,66.00,2754.84,Card,695
24417,48,14595,"2025-01-15 21:00:00","2025-01-15 22:12:00",31.09,72,60.00,3730.80,Card,389
24418,108,19104,"2024-09-03 13:00:00","2024-09-03 14:16:00",16.39,76,75.00,2458.50,UPI,859
24419,32,17372,"2025-02-23 22:00:00","2025-02-23 22:53:00",19.09,53,54.00,2061.72,UPI,266
24420,43,16694,"2024-01-26 10:00:00","2024-01-26 10:56:00",45.65,56,54.00,4930.20,Wallet,342
24421,42,4631,"2024-05-11 11:00:00","2024-05-11 12:07:00",10.24,67,75.00,1536.00,Wallet,334
24422,108,11083,"2025-12-12 09:00:00","2025-12-12 10:27:00",54.49,87,75.00,8173.50,Card,852
24423,76,20851,"2024-09-17 18:00:00","2024-09-17 18:24:00",41.66,24,66.00,5499.12,Wallet,595
24424,101,13362,"2025-05-20 11:00:00","2025-05-20 12:20:00",32.05,80,66.00,4230.60,Card,800
24425,36,17030,"2024-10-30 13:00:00","2024-10-30 13:50:00",26.57,50,66.00,3507.24,UPI,296
24426,96,2230,"2025-11-01 06:00:00","2025-11-01 07:14:00",16.31,74,66.00,2152.92,UPI,753
24427,16,8557,"2024-01-18 17:00:00","2024-01-18 17:35:00",56.08,35,54.00,6056.64,UPI,127
24428,73,7099,"2024-09-12 10:00:00","2024-09-12 10:40:00",45.62,40,66.00,6021.84,UPI,570
24429,63,14557,"2024-03-15 06:00:00","2024-03-15 06:27:00",26.82,27,66.00,3540.24,Card,490
24430,93,1655,"2024-05-23 16:00:00","2024-05-23 16:47:00",13.55,47,60.00,1626.00,Card,735
24431,93,13986,"2024-01-27 06:00:00","2024-01-27 06:40:00",26.28,40,54.00,2838.24,Card,737
24432,54,4742,"2025-10-06 07:00:00","2025-10-06 07:48:00",19.23,48,60.00,2307.60,Card,431
24433,58,13320,"2024-08-15 06:00:00","2024-08-15 07:10:00",49.31,70,66.00,6508.92,UPI,461
24434,107,12038,"2025-08-28 22:00:00","2025-08-28 22:34:00",45.98,34,60.00,5517.60,UPI,844
24435,7,5450,"2025-10-31 11:00:00","2025-10-31 12:19:00",34.91,79,66.00,4608.12,UPI,53
24436,94,15106,"2024-11-06 22:00:00","2024-11-06 22:37:00",54.29,37,66.00,7166.28,Wallet,743
24437,8,5101,"2024-06-08 22:00:00","2024-06-08 22:55:00",19.03,55,54.00,2055.24,Wallet,67
24438,75,23248,"2025-09-16 22:00:00","2025-09-16 23:19:00",32.60,79,66.00,4303.20,Wallet,584
24439,86,12510,"2025-10-11 18:00:00","2025-10-11 18:27:00",45.53,27,75.00,6829.50,Card,674
24440,54,9491,"2025-10-27 12:00:00","2025-10-27 12:21:00",13.39,21,60.00,1606.80,UPI,438
24441,43,13831,"2025-12-23 07:00:00","2025-12-23 08:04:00",28.63,64,54.00,3092.04,Wallet,348
24442,19,9715,"2024-11-06 07:00:00","2024-11-06 08:03:00",38.58,63,66.00,5092.56,Wallet,153
24443,37,8368,"2024-07-20 07:00:00","2024-07-20 08:22:00",28.34,82,66.00,3740.88,UPI,302
24444,37,8882,"2025-07-26 20:00:00","2025-07-26 20:48:00",34.01,48,66.00,4489.32,Card,302
24445,40,22092,"2024-07-11 21:00:00","2024-07-11 21:29:00",40.41,29,54.00,4364.28,Wallet,326
24446,21,7356,"2025-12-09 15:00:00","2025-12-09 16:03:00",28.42,63,75.00,4263.00,Wallet,163
24447,94,11578,"2025-07-03 21:00:00","2025-07-03 21:42:00",15.30,42,60.00,1836.00,Wallet,743
24448,75,6858,"2025-11-14 15:00:00","2025-11-14 15:47:00",16.97,47,54.00,1832.76,UPI,588
24449,3,10514,"2025-06-25 15:00:00","2025-06-25 15:25:00",36.35,25,54.00,3925.80,Card,20
24450,64,18078,"2025-01-20 22:00:00","2025-01-20 23:18:00",18.74,78,75.00,2811.00,Wallet,503
24451,84,15196,"2025-01-10 22:00:00","2025-01-10 22:46:00",54.49,46,66.00,7192.68,Card,665
24452,76,4245,"2024-09-21 21:00:00","2024-09-21 21:24:00",51.71,24,66.00,6825.72,UPI,597
24453,63,10649,"2024-02-19 16:00:00","2024-02-19 17:11:00",27.45,71,54.00,2964.60,UPI,491
24454,22,21021,"2025-04-30 13:00:00","2025-04-30 13:37:00",51.55,37,54.00,5567.40,Wallet,174
24455,63,6568,"2024-04-29 13:00:00","2024-04-29 13:54:00",36.66,54,66.00,4839.12,UPI,498
24456,85,17059,"2024-05-03 12:00:00","2024-05-03 12:35:00",17.95,35,54.00,1938.60,UPI,667
24457,3,3095,"2024-11-02 13:00:00","2024-11-02 14:00:00",40.71,60,66.00,5373.72,UPI,21
24458,91,8240,"2025-09-18 22:00:00","2025-09-18 22:31:00",43.97,31,66.00,5804.04,UPI,718
24459,41,2732,"2025-07-22 13:00:00","2025-07-22 13:33:00",14.19,33,54.00,1532.52,Wallet,330
24460,34,3154,"2024-07-02 20:00:00","2024-07-02 20:38:00",25.72,38,66.00,3395.04,Card,279
24461,107,14027,"2025-11-09 18:00:00","2025-11-09 18:38:00",10.27,38,75.00,1540.50,Card,847
24462,71,19324,"2024-11-11 09:00:00","2024-11-11 09:42:00",25.82,42,60.00,3098.40,Wallet,554
24463,64,6359,"2024-12-15 14:00:00","2024-12-15 14:38:00",26.77,38,60.00,3212.40,Card,505
24464,97,22677,"2024-08-15 08:00:00","2024-08-15 09:27:00",41.51,87,54.00,4483.08,Wallet,764
24465,84,13790,"2025-07-02 18:00:00","2025-07-02 18:49:00",19.95,49,66.00,2633.40,Wallet,666
24466,90,6798,"2024-01-09 16:00:00","2024-01-09 16:31:00",11.50,31,54.00,1242.00,Card,712
24467,22,8535,"2025-06-08 11:00:00","2025-06-08 11:56:00",25.78,56,75.00,3867.00,Wallet,177
24468,93,8924,"2025-07-03 14:00:00","2025-07-03 15:02:00",51.28,62,66.00,6768.96,Card,737
24469,105,21590,"2025-06-29 14:00:00","2025-06-29 14:49:00",29.96,49,66.00,3954.72,Card,833
24470,64,5590,"2025-10-11 13:00:00","2025-10-11 14:08:00",30.75,68,60.00,3690.00,UPI,508
24471,26,6306,"2024-01-02 06:00:00","2024-01-02 06:21:00",33.45,21,54.00,3612.60,Card,219
24472,24,15637,"2025-05-12 08:00:00","2025-05-12 08:27:00",47.59,27,66.00,6281.88,UPI,200
24473,95,4174,"2024-03-09 21:00:00","2024-03-09 21:47:00",34.00,47,75.00,5100.00,Card,747
24474,18,13839,"2024-01-22 22:00:00","2024-01-22 23:30:00",14.56,90,54.00,1572.48,Wallet,144
24475,62,20833,"2024-12-22 18:00:00","2024-12-22 19:11:00",20.32,71,75.00,3048.00,Card,486
24476,84,1899,"2025-01-28 14:00:00","2025-01-28 15:14:00",19.39,74,54.00,2094.12,Wallet,666
24477,24,3241,"2024-07-12 12:00:00","2024-07-12 13:29:00",35.39,89,54.00,3822.12,UPI,201
24478,39,19392,"2025-03-19 18:00:00","2025-03-19 19:22:00",11.50,82,54.00,1242.00,UPI,317
24479,95,7145,"2024-10-05 21:00:00","2024-10-05 21:21:00",24.18,21,60.00,2901.60,UPI,750
24480,28,19673,"2024-07-07 13:00:00","2024-07-07 14:16:00",40.36,76,75.00,6054.00,Card,228
24481,99,21580,"2025-07-28 21:00:00","2025-07-28 21:53:00",27.73,53,54.00,2994.84,Card,786
24482,104,6305,"2024-10-21 09:00:00","2024-10-21 09:53:00",45.39,53,66.00,5991.48,UPI,828
24483,57,11708,"2024-07-12 15:00:00","2024-07-12 16:04:00",29.56,64,66.00,3901.92,Wallet,450
24484,85,13166,"2025-04-25 20:00:00","2025-04-25 21:29:00",58.96,89,66.00,7782.72,Wallet,667
24485,40,14289,"2024-05-19 19:00:00","2024-05-19 20:16:00",58.27,76,75.00,8740.50,Card,323
24486,74,8107,"2024-05-01 22:00:00","2024-05-01 23:25:00",49.99,85,60.00,5998.80,UPI,573
24487,109,14778,"2024-09-26 12:00:00","2024-09-26 13:26:00",57.72,86,66.00,7619.04,Wallet,862
24488,74,2306,"2024-09-29 06:00:00","2024-09-29 07:09:00",20.24,69,66.00,2671.68,Wallet,579
24489,5,5921,"2024-02-12 09:00:00","2024-02-12 09:55:00",47.55,55,60.00,5706.00,Wallet,35
24490,109,3731,"2025-01-12 12:00:00","2025-01-12 13:23:00",26.08,83,54.00,2816.64,Wallet,861
24491,6,13089,"2025-04-25 09:00:00","2025-04-25 09:53:00",46.26,53,54.00,4996.08,UPI,48
24492,6,56,"2025-05-17 18:00:00","2025-05-17 18:49:00",28.69,49,75.00,4303.50,Wallet,40
24493,64,9878,"2025-12-01 16:00:00","2025-12-01 16:34:00",24.47,34,75.00,3670.50,Card,505
24494,92,13592,"2025-01-20 16:00:00","2025-01-20 17:03:00",57.94,63,54.00,6257.52,Card,730
24495,104,9423,"2025-07-26 13:00:00","2025-07-26 13:42:00",20.49,42,60.00,2458.80,Card,828
24496,3,7340,"2024-08-23 08:00:00","2024-08-23 09:06:00",47.93,66,66.00,6326.76,UPI,20
24497,58,23676,"2025-12-04 17:00:00","2025-12-04 17:57:00",43.73,57,66.00,5772.36,UPI,457
24498,3,2102,"2025-01-08 14:00:00","2025-01-08 14:37:00",25.17,37,54.00,2718.36,UPI,19
24499,64,1124,"2024-06-27 18:00:00","2024-06-27 18:35:00",32.92,35,60.00,3950.40,Card,502
24500,90,9567,"2025-10-22 16:00:00","2025-10-22 16:56:00",17.15,56,54.00,1852.20,Wallet,717
24501,6,14282,"2024-02-25 08:00:00","2024-02-25 09:01:00",56.06,61,66.00,7399.92,Card,44
24502,54,6743,"2025-08-05 13:00:00","2025-08-05 13:41:00",58.41,41,66.00,7710.12,Card,435
24503,70,21377,"2024-07-31 06:00:00","2024-07-31 06:42:00",46.62,42,54.00,5034.96,Wallet,542
24504,76,10500,"2024-11-08 13:00:00","2024-11-08 13:26:00",52.47,26,75.00,7870.50,Card,595
24505,82,3974,"2025-11-28 19:00:00","2025-11-28 19:52:00",14.13,52,75.00,2119.50,Wallet,648
24506,114,17661,"2024-06-06 18:00:00","2024-06-06 19:22:00",29.20,82,54.00,3153.60,Card,895
24507,95,3832,"2024-02-28 15:00:00","2024-02-28 15:36:00",26.54,36,60.00,3184.80,Card,750
24508,53,20427,"2024-05-12 09:00:00","2024-05-12 09:20:00",38.25,20,54.00,4131.00,UPI,427
24509,85,17253,"2025-07-16 19:00:00","2025-07-16 20:15:00",19.17,75,75.00,2875.50,UPI,670
24510,116,14788,"2024-05-12 21:00:00","2024-05-12 21:29:00",38.17,29,75.00,5725.50,Wallet,909
24511,119,4038,"2025-09-03 17:00:00","2025-09-03 17:49:00",42.72,49,60.00,5126.40,UPI,937
24512,25,16401,"2025-09-22 08:00:00","2025-09-22 08:49:00",16.62,49,60.00,1994.40,UPI,202
24513,3,14749,"2025-07-19 18:00:00","2025-07-19 18:47:00",16.59,47,54.00,1791.72,Wallet,16
24514,105,9862,"2024-11-27 12:00:00","2024-11-27 13:02:00",11.77,62,75.00,1765.50,UPI,834
24515,28,18684,"2025-08-02 18:00:00","2025-08-02 18:30:00",48.04,30,60.00,5764.80,Wallet,229
24516,109,18944,"2025-10-29 18:00:00","2025-10-29 18:32:00",26.55,32,75.00,3982.50,Unknown,863
24517,9,24889,"2024-01-07 20:00:00","2024-01-07 20:44:00",21.27,44,60.00,2552.40,UPI,72
24518,37,4025,"2025-06-17 14:00:00","2025-06-17 15:20:00",48.90,80,54.00,5281.20,Wallet,304
24519,65,8860,"2024-04-15 17:00:00","2024-04-15 17:31:00",17.16,31,60.00,2059.20,UPI,512
24520,82,3349,"2024-08-12 09:00:00","2024-08-12 09:54:00",31.36,54,66.00,4139.52,UPI,653
24521,81,20477,"2025-07-15 07:00:00","2025-07-15 08:13:00",47.24,73,75.00,7086.00,UPI,636
24522,73,9337,"2024-03-24 06:00:00","2024-03-24 06:34:00",38.69,34,54.00,4178.52,UPI,568
24523,100,14752,"2024-10-22 17:00:00","2024-10-22 18:30:00",37.70,90,60.00,4524.00,Wallet,797
24524,115,11610,"2024-04-10 13:00:00","2024-04-10 13:33:00",17.87,33,54.00,1929.96,Card,903
24525,91,18725,"2024-01-17 14:00:00","2024-01-17 15:12:00",19.05,72,60.00,2286.00,Wallet,724
24526,41,21510,"2024-04-19 19:00:00","2024-04-19 20:11:00",39.13,71,54.00,4226.04,Card,327
24527,96,21959,"2024-06-23 16:00:00","2024-06-23 17:07:00",11.18,67,66.00,1475.76,Wallet,753
24528,40,4720,"2024-01-31 12:00:00","2024-01-31 12:23:00",53.46,23,54.00,5773.68,UPI,322
24529,57,15308,"2024-09-16 08:00:00","2024-09-16 08:23:00",27.52,23,75.00,4128.00,UPI,454
24530,87,24429,"2024-12-17 22:00:00","2024-12-17 22:43:00",30.83,43,60.00,3699.60,Card,691
24531,99,13723,"2024-10-22 12:00:00","2024-10-22 12:42:00",22.92,42,75.00,3438.00,Wallet,783
24532,57,22743,"2024-05-03 13:00:00","2024-05-03 14:22:00",53.83,82,60.00,6459.60,Wallet,454
24533,40,20536,"2025-07-03 14:00:00","2025-07-03 14:34:00",42.13,34,54.00,4550.04,Wallet,325
24534,56,21612,"2025-09-10 17:00:00","2025-09-10 17:25:00",32.50,25,54.00,3510.00,Card,446
24535,78,9090,"2025-05-23 20:00:00","2025-05-23 21:00:00",39.27,60,60.00,4712.40,Unknown,607
24536,46,23704,"2025-01-30 17:00:00","2025-01-30 17:36:00",29.02,36,60.00,3482.40,UPI,369
24537,59,15288,"2025-07-08 15:00:00","2025-07-08 15:46:00",33.28,46,54.00,3594.24,UPI,466
24538,90,2693,"2024-07-02 08:00:00","2024-07-02 08:30:00",27.88,30,60.00,3345.60,Wallet,717
24539,27,24694,"2024-07-14 11:00:00","2024-07-14 12:09:00",30.53,69,75.00,4579.50,Wallet,225
24540,19,24398,"2024-12-13 16:00:00","2024-12-13 17:28:00",25.75,88,60.00,3090.00,Wallet,153
24541,13,18112,"2025-04-27 07:00:00","2025-04-27 08:17:00",13.88,77,54.00,1499.04,Card,106
24542,31,21477,"2025-02-23 15:00:00","2025-02-23 16:23:00",11.87,83,60.00,1424.40,Wallet,253
24543,115,15690,"2025-10-01 12:00:00","2025-10-01 13:28:00",18.71,88,66.00,2469.72,Wallet,904
24544,57,14950,"2025-04-10 12:00:00","2025-04-10 13:01:00",22.58,61,66.00,2980.56,Card,450
24545,73,21706,"2025-09-24 10:00:00","2025-09-24 11:24:00",54.52,84,66.00,7196.64,Wallet,570
24546,106,15728,"2025-06-15 12:00:00","2025-06-15 13:06:00",40.56,66,54.00,4380.48,UPI,841
24547,18,2985,"2024-03-03 11:00:00","2024-03-03 11:40:00",57.91,40,75.00,8686.50,UPI,145
24548,32,22566,"2025-01-28 12:00:00","2025-01-28 13:15:00",26.98,75,66.00,3561.36,Card,263
24549,35,2592,"2025-11-06 06:00:00","2025-11-06 06:39:00",30.09,39,60.00,3610.80,Unknown,288
24550,71,237,"2025-04-29 10:00:00","2025-04-29 10:29:00",45.99,29,66.00,6070.68,Wallet,556
24551,20,1017,"2024-07-30 18:00:00","2024-07-30 19:01:00",38.90,61,66.00,5134.80,UPI,155
24552,37,21588,"2024-03-31 13:00:00","2024-03-31 14:06:00",36.39,66,60.00,4366.80,UPI,305
24553,83,8441,"2024-04-23 06:00:00","2024-04-23 06:24:00",38.78,24,75.00,5817.00,Wallet,658
24554,4,12609,"2024-04-15 17:00:00","2024-04-15 17:55:00",39.21,55,60.00,4705.20,UPI,28
24555,74,1118,"2025-12-02 10:00:00","2025-12-02 10:43:00",48.29,43,66.00,6374.28,Wallet,574
24556,35,16945,"2024-11-17 08:00:00","2024-11-17 09:27:00",43.40,87,66.00,5728.80,UPI,286
24557,36,479,"2025-05-30 22:00:00","2025-05-30 23:12:00",57.87,72,66.00,7638.84,Unknown,293
24558,98,691,"2025-10-03 18:00:00","2025-10-03 19:25:00",57.40,85,66.00,7576.80,Wallet,776
24559,37,912,"2025-02-09 10:00:00","2025-02-09 10:31:00",31.10,31,54.00,3358.80,Wallet,302
24560,71,9075,"2024-03-21 10:00:00","2024-03-21 10:58:00",11.79,58,75.00,1768.50,Card,554
24561,31,19368,"2024-12-16 20:00:00","2024-12-16 20:25:00",10.55,25,60.00,1266.00,UPI,256
24562,23,4278,"2025-12-30 11:00:00","2025-12-30 11:23:00",16.16,23,60.00,1939.20,Wallet,180
24563,74,22155,"2025-04-18 19:00:00","2025-04-18 20:08:00",13.74,68,54.00,1483.92,UPI,581
24564,74,23445,"2024-01-06 12:00:00","2024-01-06 12:48:00",28.67,48,66.00,3784.44,Card,575
24565,20,15239,"2024-12-07 17:00:00","2024-12-07 18:09:00",12.64,69,75.00,1896.00,Card,160
24566,117,495,"2024-05-17 21:00:00","2024-05-17 21:24:00",41.25,24,75.00,6187.50,UPI,925
24567,109,20972,"2024-07-18 07:00:00","2024-07-18 07:51:00",19.51,51,66.00,2575.32,Wallet,863
24568,120,4095,"2025-12-15 19:00:00","2025-12-15 20:25:00",35.70,85,54.00,3855.60,Card,942
24569,60,11452,"2024-03-08 17:00:00","2024-03-08 18:08:00",15.15,68,75.00,2272.50,Card,468
24570,58,19143,"2024-08-06 08:00:00","2024-08-06 09:13:00",51.39,73,75.00,7708.50,Wallet,459
24571,92,10595,"2024-05-20 14:00:00","2024-05-20 15:04:00",49.00,64,75.00,7350.00,UPI,733
24572,104,20890,"2025-09-01 18:00:00","2025-09-01 18:43:00",29.32,43,60.00,3518.40,Unknown,828
24573,99,6498,"2024-07-13 09:00:00","2024-07-13 09:53:00",55.53,53,60.00,6663.60,Wallet,780
24574,58,13263,"2025-11-14 13:00:00","2025-11-14 13:33:00",19.29,33,60.00,2314.80,UPI,459
24575,99,5965,"2025-05-22 10:00:00","2025-05-22 10:44:00",50.70,44,60.00,6084.00,Card,784
24576,70,7302,"2025-05-11 07:00:00","2025-05-11 08:16:00",37.29,76,54.00,4027.32,UPI,549
24577,91,19400,"2024-10-14 12:00:00","2024-10-14 12:37:00",26.48,37,66.00,3495.36,Card,726
24578,17,24359,"2024-06-03 17:00:00","2024-06-03 17:37:00",14.22,37,60.00,1706.40,UPI,138
24579,58,22378,"2024-12-02 19:00:00","2024-12-02 20:17:00",18.57,77,75.00,2785.50,Wallet,457
24580,117,3251,"2024-03-03 09:00:00","2024-03-03 10:14:00",53.14,74,75.00,7971.00,Wallet,915
24581,49,2580,"2024-03-15 22:00:00","2024-03-15 22:55:00",40.34,55,75.00,6051.00,UPI,394
24582,17,11528,"2025-09-22 10:00:00","2025-09-22 10:40:00",21.85,40,54.00,2359.80,UPI,134
24583,29,6411,"2024-08-26 14:00:00","2024-08-26 15:16:00",34.79,76,66.00,4592.28,Card,236
24584,102,6767,"2024-03-30 11:00:00","2024-03-30 11:45:00",15.39,45,54.00,1662.12,UPI,810
